date,temperature,humidity,wind_speed,wind_direction,pressure,PM2.5,CO,NO,NO2,O3,PB,PM10,SO2
2022-10-17,67.4,72.8,10.4,238.1,1015.4,8.0,0.5,0.039,31.2,0.044,,23.0,0.1
2022-10-17,67.4,72.8,10.4,238.1,1015.4,8.0,0.5,0.039,28.2,0.044,,23.0,0.1
2022-10-17,67.4,72.8,10.4,238.1,1015.4,9.3,0.5,0.039,31.2,0.044,,23.0,0.1
2022-10-17,67.4,72.8,10.4,238.1,1015.4,9.3,0.5,0.039,28.2,0.044,,23.0,0.1
2022-10-17,67.4,72.8,10.4,238.1,1015.4,9.3,0.5,0.039,31.2,0.044,,23.0,0.1
2022-10-17,67.4,72.8,10.4,238.1,1015.4,9.3,0.5,0.039,28.2,0.044,,23.0,0.1
2022-10-18,72.8,60.2,7.6,235.6,1014.6,10.9,0.7,0.043,49.0,0.061,,29.0,0.2
2022-10-18,72.8,60.2,7.6,235.6,1014.6,10.9,0.7,0.043,44.9,0.061,,29.0,0.2
2022-10-18,72.8,60.2,7.6,235.6,1014.6,10.9,0.7,0.043,49.0,0.061,,29.0,0.2
2022-10-18,72.8,60.2,7.6,235.6,1014.6,10.9,0.7,0.043,44.9,0.061,,29.0,0.2
2022-10-18,72.8,60.2,7.6,235.6,1014.6,12.3,0.7,0.043,49.0,0.061,,29.0,0.2
2022-10-18,72.8,60.2,7.6,235.6,1014.6,12.3,0.7,0.043,44.9,0.061,,29.0,0.2
2022-10-18,72.8,60.2,7.6,235.6,1014.6,12.3,0.7,0.043,49.0,0.061,,29.0,0.2
2022-10-18,72.8,60.2,7.6,235.6,1014.6,12.3,0.7,0.043,44.9,0.061,,29.0,0.2
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.0,0.7,0.03,47.2,0.053,,24.0,0.3
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.0,0.7,0.03,43.5,0.053,,24.0,0.3
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.0,0.6,0.03,47.2,0.053,,24.0,0.3
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.0,0.6,0.03,43.5,0.053,,24.0,0.3
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.4,0.7,0.03,47.2,0.053,,24.0,0.3
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.4,0.7,0.03,43.5,0.053,,24.0,0.3
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.4,0.6,0.03,47.2,0.053,,24.0,0.3
2022-10-19,78.5,40.3,6.7,237.6,1014.6,7.4,0.6,0.03,43.5,0.053,,24.0,0.3
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.0,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.4,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,42.4,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.008,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-20,76.5,43.0,8.9,240.6,1012.9,9.5,0.7,0.057,38.0,0.052,0.00736,25.0,0.4
2022-10-21,69.5,77.6,6.9,195.1,1012.0,10.9,0.5,0.012,33.2,0.048,,24.0,0.6
2022-10-21,69.5,77.6,6.9,195.1,1012.0,10.9,0.5,0.012,30.9,0.048,,24.0,0.6
2022-10-21,69.5,77.6,6.9,195.1,1012.0,10.9,0.4,0.012,33.2,0.048,,24.0,0.6
2022-10-21,69.5,77.6,6.9,195.1,1012.0,10.9,0.4,0.012,30.9,0.048,,24.0,0.6
2022-10-21,69.5,77.6,6.9,195.1,1012.0,12.7,0.5,0.012,33.2,0.048,,24.0,0.6
2022-10-21,69.5,77.6,6.9,195.1,1012.0,12.7,0.5,0.012,30.9,0.048,,24.0,0.6
2022-10-21,69.5,77.6,6.9,195.1,1012.0,12.7,0.4,0.012,33.2,0.048,,24.0,0.6
2022-10-21,69.5,77.6,6.9,195.1,1012.0,12.7,0.4,0.012,30.9,0.048,,24.0,0.6
2022-10-22,66.2,72.4,8.7,202.7,1009.3,9.7,0.3,0.003,12.4,0.041,,19.0,0.2
2022-10-22,66.2,72.4,8.7,202.7,1009.3,9.7,0.3,0.003,11.8,0.041,,19.0,0.2
2022-10-22,66.2,72.4,8.7,202.7,1009.3,9.7,0.2,0.003,12.4,0.041,,19.0,0.2
2022-10-22,66.2,72.4,8.7,202.7,1009.3,9.7,0.2,0.003,11.8,0.041,,19.0,0.2
2022-10-22,66.2,72.4,8.7,202.7,1009.3,10.2,0.3,0.003,12.4,0.041,,19.0,0.2
2022-10-22,66.2,72.4,8.7,202.7,1009.3,10.2,0.3,0.003,11.8,0.041,,19.0,0.2
2022-10-22,66.2,72.4,8.7,202.7,1009.3,10.2,0.2,0.003,12.4,0.041,,19.0,0.2
2022-10-22,66.2,72.4,8.7,202.7,1009.3,10.2,0.2,0.003,11.8,0.041,,19.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.2,0.4,0.005,24.2,0.042,,20.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.2,0.4,0.005,22.9,0.042,,20.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.2,0.3,0.005,24.2,0.042,,20.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.2,0.3,0.005,22.9,0.042,,20.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.5,0.4,0.005,24.2,0.042,,20.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.5,0.4,0.005,22.9,0.042,,20.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.5,0.3,0.005,24.2,0.042,,20.0,0.2
2022-10-23,64.1,65.0,9.2,220.5,1010.5,7.5,0.3,0.005,22.9,0.042,,20.0,0.2
2022-10-24,64.3,47.6,6.4,239.4,1019.1,7.0,0.6,0.062,35.6,0.041,,28.0,0.4
2022-10-24,64.3,47.6,6.4,239.4,1019.1,7.0,0.6,0.062,33.0,0.041,,28.0,0.4
2022-10-24,64.3,47.6,6.4,239.4,1019.1,7.0,0.5,0.062,35.6,0.041,,28.0,0.4
2022-10-24,64.3,47.6,6.4,239.4,1019.1,7.0,0.5,0.062,33.0,0.041,,28.0,0.4
2022-10-24,64.3,47.6,6.4,239.4,1019.1,8.3,0.6,0.062,35.6,0.041,,28.0,0.4
2022-10-24,64.3,47.6,6.4,239.4,1019.1,8.3,0.6,0.062,33.0,0.041,,28.0,0.4
2022-10-24,64.3,47.6,6.4,239.4,1019.1,8.3,0.5,0.062,35.6,0.041,,28.0,0.4
2022-10-24,64.3,47.6,6.4,239.4,1019.1,8.3,0.5,0.062,33.0,0.041,,28.0,0.4
2022-10-25,64.5,40.1,5.6,233.6,1017.7,7.5,0.6,0.043,40.2,0.04,,32.0,0.6
2022-10-25,64.5,40.1,5.6,233.6,1017.7,7.5,0.6,0.043,36.5,0.04,,32.0,0.6
2022-10-25,64.5,40.1,5.6,233.6,1017.7,7.5,0.5,0.043,40.2,0.04,,32.0,0.6
2022-10-25,64.5,40.1,5.6,233.6,1017.7,7.5,0.5,0.043,36.5,0.04,,32.0,0.6
2022-10-25,64.5,40.1,5.6,233.6,1017.7,8.7,0.6,0.043,40.2,0.04,,32.0,0.6
2022-10-25,64.5,40.1,5.6,233.6,1017.7,8.7,0.6,0.043,36.5,0.04,,32.0,0.6
2022-10-25,64.5,40.1,5.6,233.6,1017.7,8.7,0.5,0.043,40.2,0.04,,32.0,0.6
2022-10-25,64.5,40.1,5.6,233.6,1017.7,8.7,0.5,0.043,36.5,0.04,,32.0,0.6
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,37.5,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,37.5,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,37.5,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,37.5,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,34.2,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,34.2,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,34.2,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.8,0.059,34.2,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,37.5,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,37.5,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,37.5,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,37.5,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,34.2,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,34.2,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,34.2,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.0,0.7,0.059,34.2,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,37.5,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,37.5,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,37.5,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,37.5,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,34.2,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,34.2,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,34.2,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.8,0.059,34.2,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,37.5,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,37.5,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,37.5,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,37.5,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,34.2,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,34.2,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,34.2,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.4,0.7,0.059,34.2,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,37.5,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,37.5,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,37.5,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,37.5,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,34.2,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,34.2,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,34.2,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.8,0.059,34.2,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,37.5,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,37.5,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,37.5,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,37.5,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,34.2,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,34.2,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,34.2,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,10.8,0.7,0.059,34.2,0.043,0.011,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.6,0.8,0.059,37.5,0.043,0.012,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.6,0.8,0.059,37.5,0.043,0.012,36.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.6,0.8,0.059,37.5,0.043,0.011,34.0,0.4
2022-10-26,63.1,62.1,7.4,209.9,1014.3,9.6,0.8,0.059,37.5,0.043,0.011,36.0,0.4
